xq2_bin,ybin,z_bin,pt2_bin,phi_bin,phi_center_deg,content,error
0,1,2,10,4,157.5,0,0
0,1,2,10,5,202.5,0,0
0,1,2,10,6,247.5,0,0
0,1,2,10,7,292.5,0,0
0,1,2,10,8,337.5,0,0
0,1,2,11,1,22.5,0,0
0,1,2,11,2,67.5,0,0
0,1,2,11,3,112.5,0,0
0,1,2,11,4,157.5,0,0
0,1,2,11,5,202.5,0,0
0,1,2,11,6,247.5,0,0
0,1,2,11,7,292.5,0,0
0,1,2,11,8,337.5,0,0
0,1,3,1,1,22.5,0,0
0,1,3,1,2,67.5,0,0
0,1,3,1,3,112.5,0,0
0,1,3,1,4,157.5,0,0
0,1,3,1,5,202.5,0,0
0,1,3,1,6,247.5,0,0
0,1,3,1,7,292.5,0,0
0,1,3,1,8,337.5,0,0
0,1,3,2,1,22.5,0,0
0,1,3,2,2,67.5,0,0
0,1,3,2,3,112.5,0,0
0,1,3,2,4,157.5,0,0
0,1,3,2,5,202.5,0,0
0,1,3,2,6,247.5,0,0
0,1,3,2,7,292.5,0,0
0,1,3,2,8,337.5,0,0
0,1,3,3,1,22.5,0,0
0,1,3,3,2,67.5,0,0
0,1,3,3,3,112.5,0,0
0,1,3,3,4,157.5,0,0
0,1,3,3,5,202.5,0,0
0,1,3,3,6,247.5,0,0
0,1,3,3,7,292.5,0,0
0,1,3,3,8,337.5,0,0
0,1,3,4,1,22.5,0,0
0,1,3,4,2,67.5,0,0
0,1,3,4,3,112.5,0,0
0,1,3,4,4,157.5,0,0
0,1,3,4,5,202.5,0,0
0,1,3,4,6,247.5,0,0
0,1,3,4,7,292.5,0,0
0,1,3,4,8,337.5,0,0
0,1,3,5,1,22.5,0,0
0,1,3,5,2,67.5,0,0
0,1,3,5,3,112.5,0,0
0,1,3,5,4,157.5,0,0
0,1,3,5,5,202.5,0,0
0,1,3,5,6,247.5,0,0
0,1,3,5,7,292.5,0,0
0,1,3,5,8,337.5,0,0
0,1,3,6,1,22.5,0,0
0,1,3,6,2,67.5,0,0
0,1,3,6,3,112.5,0,0
0,1,3,6,4,157.5,0,0
0,1,3,6,5,202.5,0,0
0,1,3,6,6,247.5,0,0
0,1,3,6,7,292.5,0,0
0,1,3,6,8,337.5,0,0
0,1,3,7,1,22.5,0,0
0,1,3,7,2,67.5,0,0
0,1,3,7,3,112.5,0,0
0,1,3,7,4,157.5,0,0
0,1,3,7,5,202.5,0,0
0,1,3,7,6,247.5,0,0
0,1,3,7,7,292.5,0,0
0,1,3,7,8,337.5,0,0
0,1,3,8,1,22.5,0,0
0,1,3,8,2,67.5,0,0
0,1,3,8,3,112.5,0,0
0,1,3,8,4,157.5,0,0
0,1,3,8,5,202.5,0,0
0,1,3,8,6,247.5,0,0
0,1,3,8,7,292.5,0,0
0,1,3,8,8,337.5,0,0
0,1,3,9,1,22.5,0,0
0,1,3,9,2,67.5,0,0
0,1,3,9,3,112.5,0,0
0,1,3,9,4,157.5,0,0
0,1,3,9,5,202.5,0,0
0,1,3,9,6,247.5,0,0
0,1,3,9,7,292.5,0,0
0,1,3,9,8,337.5,0,0
0,1,3,10,1,22.5,0,0
0,1,3,10,2,67.5,0,0
0,1,3,10,3,112.5,0,0
0,1,3,10,4,157.5,0,0
0,1,3,10,5,202.5,0,0
0,1,3,10,6,247.5,0,0
0,1,3,10,7,292.5,0,0
0,1,3,10,8,337.5,0,0
0,1,3,11,1,22.5,0,0
0,1,3,11,2,67.5,0,0
0,1,3,11,3,112.5,0,0
0,1,3,11,4,157.5,0,0
0,1,3,11,5,202.5,0,0
0,1,3,11,6,247.5,0,0
0,1,3,11,7,292.5,0,0
0,1,3,11,8,337.5,0,0
0,1,4,1,1,22.5,0,0
0,1,4,1,2,67.5,0,0
0,1,4,1,3,112.5,0,0
0,1,4,1,4,157.5,0,0
0,1,4,1,5,202.5,0,0
0,1,4,1,6,247.5,0,0
0,1,4,1,7,292.5,0,0
0,1,4,1,8,337.5,0,0
0,1,4,2,1,22.5,0,0
0,1,4,2,2,67.5,0,0
0,1,4,2,3,112.5,0,0
0,1,4,2,4,157.5,0,0
0,1,4,2,5,202.5,0,0
0,1,4,2,6,247.5,0,0
0,1,4,2,7,292.5,0,0
0,1,4,2,8,337.5,0,0
0,1,4,3,1,22.5,0,0
0,1,4,3,2,67.5,0,0
0,1,4,3,3,112.5,0,0
0,1,4,3,4,157.5,0,0
0,1,4,3,5,202.5,0,0
0,1,4,3,6,247.5,0,0
0,1,4,3,7,292.5,0,0
0,1,4,3,8,337.5,0,0
0,1,4,4,1,22.5,0,0
0,1,4,4,2,67.5,0,0
0,1,4,4,3,112.5,0,0
0,1,4,4,4,157.5,0,0
0,1,4,4,5,202.5,0,0
0,1,4,4,6,247.5,0,0
0,1,4,4,7,292.5,0,0
0,1,4,4,8,337.5,0,0
0,1,4,5,1,22.5,0,0
0,1,4,5,2,67.5,0,0
0,1,4,5,3,112.5,0,0
0,1,4,5,4,157.5,0,0
0,1,4,5,5,202.5,0,0
0,1,4,5,6,247.5,0,0
0,1,4,5,7,292.5,0,0
0,1,4,5,8,337.5,0,0
0,1,4,6,1,22.5,0,0
0,1,4,6,2,67.5,0,0
0,1,4,6,3,112.5,0,0
0,1,4,6,4,157.5,0,0
0,1,4,6,5,202.5,0,0
0,1,4,6,6,247.5,0,0
0,1,4,6,7,292.5,0,0
0,1,4,6,8,337.5,0,0
0,1,4,7,1,22.5,0,0
0,1,4,7,2,67.5,0,0
0,1,4,7,3,112.5,0,0
0,1,4,7,4,157.5,0,0
0,1,4,7,5,202.5,0,0
0,1,4,7,6,247.5,0,0
0,1,4,7,7,292.5,0,0
0,1,4,7,8,337.5,0,0
0,1,4,8,1,22.5,0,0
0,1,4,8,2,67.5,0,0
0,1,4,8,3,112.5,0,0
0,1,4,8,4,157.5,0,0
0,1,4,8,5,202.5,0,0
0,1,4,8,6,247.5,0,0
0,1,4,8,7,292.5,0,0
0,1,4,8,8,337.5,0,0
0,1,4,9,1,22.5,0,0
0,1,4,9,2,67.5,0,0
0,1,4,9,3,112.5,0,0
0,1,4,9,4,157.5,0,0
0,1,4,9,5,202.5,0,0
0,1,4,9,6,247.5,0,0
0,1,4,9,7,292.5,0,0
0,1,4,9,8,337.5,0,0
0,1,4,10,1,22.5,0,0
0,1,4,10,2,67.5,0,0
0,1,4,10,3,112.5,0,0
0,1,4,10,4,157.5,0,0
0,1,4,10,5,202.5,0,0
0,1,4,10,6,247.5,0,0
0,1,4,10,7,292.5,0,0
0,1,4,10,8,337.5,0,0
0,1,4,11,1,22.5,0,0
0,1,4,11,2,67.5,0,0
0,1,4,11,3,112.5,0,0
0,1,4,11,4,157.5,0,0
0,1,4,11,5,202.5,0,0
0,1,4,11,6,247.5,0,0
0,1,4,11,7,292.5,0,0
0,1,4,11,8,337.5,0,0
0,1,5,1,1,22.5,0,0
0,1,5,1,2,67.5,0,0
0,1,5,1,3,112.5,0,0
0,1,5,1,4,157.5,0,0
0,1,5,1,5,202.5,0,0
0,1,5,1,6,247.5,0,0
0,1,5,1,7,292.5,0,0
0,1,5,1,8,337.5,0,0
0,1,5,2,1,22.5,0,0
0,1,5,2,2,67.5,0,0
0,1,5,2,3,112.5,0,0
0,1,5,2,4,157.5,0,0
0,1,5,2,5,202.5,0,0
0,1,5,2,6,247.5,0,0
0,1,5,2,7,292.5,0,0
0,1,5,2,8,337.5,0,0
0,1,5,3,1,22.5,0,0
0,1,5,3,2,67.5,0,0
0,1,5,3,3,112.5,0,0
0,1,5,3,4,157.5,0,0
0,1,5,3,5,202.5,0,0
0,1,5,3,6,247.5,0,0
0,1,5,3,7,292.5,0,0
0,1,5,3,8,337.5,0,0
0,1,5,4,1,22.5,0,0
0,1,5,4,2,67.5,0,0
0,1,5,4,3,112.5,0,0
0,1,5,4,4,157.5,0,0
0,1,5,4,5,202.5,0,0
0,1,5,4,6,247.5,0,0
0,1,5,4,7,292.5,0,0
0,1,5,4,8,337.5,0,0
0,1,5,5,1,22.5,0,0
0,1,5,5,2,67.5,0,0
0,1,5,5,3,112.5,0,0
0,1,5,5,4,157.5,0,0
0,1,5,5,5,202.5,0,0
0,1,5,5,6,247.5,0,0
0,1,5,5,7,292.5,0,0
0,1,5,5,8,337.5,0,0
0,1,5,6,1,22.5,0,0
0,1,5,6,2,67.5,0,0
0,1,5,6,3,112.5,0,0
0,1,5,6,4,157.5,0,0
0,1,5,6,5,202.5,0,0
0,1,5,6,6,247.5,0,0
0,1,5,6,7,292.5,0,0
0,1,5,6,8,337.5,0,0
0,1,5,7,1,22.5,0,0
0,1,5,7,2,67.5,0,0
0,1,5,7,3,112.5,0,0
0,1,5,7,4,157.5,0,0
0,1,5,7,5,202.5,0,0
0,1,5,7,6,247.5,0,0
0,1,5,7,7,292.5,0,0
0,1,5,7,8,337.5,0,0
0,1,5,8,1,22.5,0,0
0,1,5,8,2,67.5,0,0
0,1,5,8,3,112.5,0,0
0,1,5,8,4,157.5,0,0
0,1,5,8,5,202.5,0,0
0,1,5,8,6,247.5,0,0
0,1,5,8,7,292.5,0,0
0,1,5,8,8,337.5,0,0
0,1,5,9,1,22.5,0,0
0,1,5,9,2,67.5,0,0
0,1,5,9,3,112.5,0,0
0,1,5,9,4,157.5,0,0
0,1,5,9,5,202.5,0,0
0,1,5,9,6,247.5,0,0
0,1,5,9,7,292.5,0,0
0,1,5,9,8,337.5,0,0
0,1,5,10,1,22.5,0,0
0,1,5,10,2,67.5,0,0
0,1,5,10,3,112.5,0,0
0,1,5,10,4,157.5,0,0
0,1,5,10,5,202.5,0,0
0,1,5,10,6,247.5,0,0
0,1,5,10,7,292.5,0,0
0,1,5,10,8,337.5,0,0
0,1,5,11,1,22.5,0,0
0,1,5,11,2,67.5,0,0
0,1,5,11,3,112.5,0,0
0,1,5,11,4,157.5,0,0
0,1,5,11,5,202.5,0,0
0,1,5,11,6,247.5,0,0
0,1,5,11,7,292.5,0,0
0,1,5,11,8,337.5,0,0
0,1,6,1,1,22.5,0,0
0,1,6,1,2,67.5,0,0
0,1,6,1,3,112.5,0,0
0,1,6,1,4,157.5,0,0
0,1,6,1,5,202.5,0,0
0,1,6,1,6,247.5,0,0
0,1,6,1,7,292.5,0,0
0,1,6,1,8,337.5,0,0
0,1,6,2,1,22.5,0,0
0,1,6,2,2,67.5,0,0
0,1,6,2,3,112.5,0,0
0,1,6,2,4,157.5,0,0
0,1,6,2,5,202.5,0,0
0,1,6,2,6,247.5,0,0
0,1,6,2,7,292.5,0,0
0,1,6,2,8,337.5,0,0
0,1,6,3,1,22.5,0,0
0,1,6,3,2,67.5,0,0
0,1,6,3,3,112.5,0,0
0,1,6,3,4,157.5,0,0
0,1,6,3,5,202.5,0,0
0,1,6,3,6,247.5,0,0
0,1,6,3,7,292.5,0,0
0,1,6,3,8,337.5,0,0
0,1,6,4,1,22.5,0,0
0,1,6,4,2,67.5,0,0
0,1,6,4,3,112.5,0,0
0,1,6,4,4,157.5,0,0
0,1,6,4,5,202.5,0,0
0,1,6,4,6,247.5,0,0
0,1,6,4,7,292.5,0,0
0,1,6,4,8,337.5,0,0
0,1,6,5,1,22.5,0,0
0,1,6,5,2,67.5,0,0
0,1,6,5,3,112.5,0,0
0,1,6,5,4,157.5,0,0
0,1,6,5,5,202.5,0,0
0,1,6,5,6,247.5,0,0
0,1,6,5,7,292.5,0,0
0,1,6,5,8,337.5,0,0
0,1,6,6,1,22.5,0,0
0,1,6,6,2,67.5,0,0
0,1,6,6,3,112.5,0,0
0,1,6,6,4,157.5,0,0
0,1,6,6,5,202.5,0,0
0,1,6,6,6,247.5,0,0
0,1,6,6,7,292.5,0,0
0,1,6,6,8,337.5,0,0
0,1,6,7,1,22.5,0,0
0,1,6,7,2,67.5,0,0
0,1,6,7,3,112.5,0,0
0,1,6,7,4,157.5,0,0
0,1,6,7,5,202.5,0,0
0,1,6,7,6,247.5,0,0
0,1,6,7,7,292.5,0,0
0,1,6,7,8,337.5,0,0
0,1,6,8,1,22.5,0,0
0,1,6,8,2,67.5,0,0
0,1,6,8,3,112.5,0,0
0,1,6,8,4,157.5,0,0
0,1,6,8,5,202.5,0,0
0,1,6,8,6,247.5,0,0
0,1,6,8,7,292.5,0,0
0,1,6,8,8,337.5,0,0
0,1,6,9,1,22.5,0,0
0,1,6,9,2,67.5,0,0
0,1,6,9,3,112.5,0,0
0,1,6,9,4,157.5,0,0
0,1,6,9,5,202.5,0,0
0,1,6,9,6,247.5,0,0
0,1,6,9,7,292.5,0,0
0,1,6,9,8,337.5,0,0
0,1,6,10,1,22.5,0,0
0,1,6,10,2,67.5,0,0
0,1,6,10,3,112.5,0,0
0,1,6,10,4,157.5,0,0
0,1,6,10,5,202.5,0,0
0,1,6,10,6,247.5,0,0
0,1,6,10,7,292.5,0,0
0,1,6,10,8,337.5,0,0
0,1,6,11,1,22.5,0,0
0,1,6,11,2,67.5,0,0
0,1,6,11,3,112.5,0,0
0,1,6,11,4,157.5,0,0
0,1,6,11,5,202.5,0,0
0,1,6,11,6,247.5,0,0
0,1,6,11,7,292.5,0,0
0,1,6,11,8,337.5,0,0
0,1,7,1,1,22.5,0,0
0,1,7,1,2,67.5,0,0
0,1,7,1,3,112.5,0,0
0,1,7,1,4,157.5,0,0
0,1,7,1,5,202.5,0,0
0,1,7,1,6,247.5,0,0
0,1,7,1,7,292.5,0,0
0,1,7,1,8,337.5,0,0
0,1,7,2,1,22.5,0,0
0,1,7,2,2,67.5,0,0
0,1,7,2,3,112.5,0,0
0,1,7,2,4,157.5,0,0
0,1,7,2,5,202.5,0,0
0,1,7,2,6,247.5,0,0
0,1,7,2,7,292.5,0,0
0,1,7,2,8,337.5,0,0
0,1,7,3,1,22.5,0,0
0,1,7,3,2,67.5,0,0
0,1,7,3,3,112.5,0,0
0,1,7,3,4,157.5,0,0
0,1,7,3,5,202.5,0,0
0,1,7,3,6,247.5,0,0
0,1,7,3,7,292.5,0,0
0,1,7,3,8,337.5,0,0
0,1,7,4,1,22.5,0,0
0,1,7,4,2,67.5,0,0
0,1,7,4,3,112.5,0,0
0,1,7,4,4,157.5,0,0
0,1,7,4,5,202.5,0,0
0,1,7,4,6,247.5,0,0
0,1,7,4,7,292.5,0,0
0,1,7,4,8,337.5,0,0
0,1,7,5,1,22.5,0,0
0,1,7,5,2,67.5,0,0
0,1,7,5,3,112.5,0,0
0,1,7,5,4,157.5,0,0
0,1,7,5,5,202.5,0,0
0,1,7,5,6,247.5,0,0
0,1,7,5,7,292.5,0,0
0,1,7,5,8,337.5,0,0
0,1,7,6,1,22.5,0,0
0,1,7,6,2,67.5,0,0
0,1,7,6,3,112.5,0,0
0,1,7,6,4,157.5,0,0
0,1,7,6,5,202.5,0,0
0,1,7,6,6,247.5,0,0
0,1,7,6,7,292.5,0,0
0,1,7,6,8,337.5,0,0
0,1,7,7,1,22.5,0,0
0,1,7,7,2,67.5,0,0
0,1,7,7,3,112.5,0,0
0,1,7,7,4,157.5,0,0
0,1,7,7,5,202.5,0,0
0,1,7,7,6,247.5,0,0
0,1,7,7,7,292.5,0,0
0,1,7,7,8,337.5,0,0
0,1,7,8,1,22.5,0,0
0,1,7,8,2,67.5,0,0
0,1,7,8,3,112.5,0,0
0,1,7,8,4,157.5,0,0
0,1,7,8,5,202.5,0,0
0,1,7,8,6,247.5,0,0
0,1,7,8,7,292.5,0,0
0,1,7,8,8,337.5,0,0
0,1,7,9,1,22.5,0,0
0,1,7,9,2,67.5,0,0
0,1,7,9,3,112.5,0,0
0,1,7,9,4,157.5,0,0
0,1,7,9,5,202.5,0,0
0,1,7,9,6,247.5,0,0
0,1,7,9,7,292.5,0,0
0,1,7,9,8,337.5,0,0
0,1,7,10,1,22.5,0,0
0,1,7,10,2,67.5,0,0
0,1,7,10,3,112.5,0,0
0,1,7,10,4,157.5,0,0
0,1,7,10,5,202.5,0,0
0,1,7,10,6,247.5,0,0
0,1,7,10,7,292.5,0,0
0,1,7,10,8,337.5,0,0
0,1,7,11,1,22.5,0,0
0,1,7,11,2,67.5,0,0
0,1,7,11,3,112.5,0,0
0,1,7,11,4,157.5,0,0
0,1,7,11,5,202.5,0,0
0,1,7,11,6,247.5,0,0
0,1,7,11,7,292.5,0,0
0,1,7,11,8,337.5,0,0
0,1,8,1,1,22.5,0,0
0,1,8,1,2,67.5,0,0
0,1,8,1,3,112.5,0,0
0,1,8,1,4,157.5,0,0
0,1,8,1,5,202.5,0,0
0,1,8,1,6,247.5,0,0
0,1,8,1,7,292.5,0,0
0,1,8,1,8,337.5,0,0
0,1,8,2,1,22.5,0,0
0,1,8,2,2,67.5,0,0
0,1,8,2,3,112.5,0,0
0,1,8,2,4,157.5,0,0
0,1,8,2,5,202.5,0,0
0,1,8,2,6,247.5,0,0
0,1,8,2,7,292.5,0,0
0,1,8,2,8,337.5,0,0
0,1,8,3,1,22.5,0,0
0,1,8,3,2,67.5,0,0
0,1,8,3,3,112.5,0,0
0,1,8,3,4,157.5,0,0
0,1,8,3,5,202.5,0,0
0,1,8,3,6,247.5,0,0
0,1,8,3,7,292.5,0,0
0,1,8,3,8,337.5,0,0
0,1,8,4,1,22.5,0,0
0,1,8,4,2,67.5,0,0
0,1,8,4,3,112.5,0,0
0,1,8,4,4,157.5,0,0
0,1,8,4,5,202.5,0,0
0,1,8,4,6,247.5,0,0
0,1,8,4,7,292.5,0,0
0,1,8,4,8,337.5,0,0
0,1,8,5,1,22.5,0,0
0,1,8,5,2,67.5,0,0
0,1,8,5,3,112.5,0,0
0,1,8,5,4,157.5,0,0
0,1,8,5,5,202.5,0,0
0,1,8,5,6,247.5,0,0
0,1,8,5,7,292.5,0,0
0,1,8,5,8,337.5,0,0
0,1,8,6,1,22.5,0,0
0,1,8,6,2,67.5,0,0
0,1,8,6,3,112.5,0,0
0,1,8,6,4,157.5,0,0
0,1,8,6,5,202.5,0,0
0,1,8,6,6,247.5,0,0
0,1,8,6,7,292.5,0,0
0,1,8,6,8,337.5,0,0
0,1,8,7,1,22.5,0,0
0,1,8,7,2,67.5,0,0
0,1,8,7,3,112.5,0,0
0,1,8,7,4,157.5,0,0
0,1,8,7,5,202.5,0,0
0,1,8,7,6,247.5,0,0
0,1,8,7,7,292.5,0,0
0,1,8,7,8,337.5,0,0
0,1,8,8,1,22.5,0,0
0,1,8,8,2,67.5,0,0
0,1,8,8,3,112.5,0,0
0,1,8,8,4,157.5,0,0
0,1,8,8,5,202.5,0,0
0,1,8,8,6,247.5,0,0
0,1,8,8,7,292.5,0,0
0,1,8,8,8,337.5,0,0
0,1,8,9,1,22.5,0,0
0,1,8,9,2,67.5,0,0
0,1,8,9,3,112.5,0,0
0,1,8,9,4,157.5,0,0
0,1,8,9,5,202.5,0,0
0,1,8,9,6,247.5,0,0
0,1,8,9,7,292.5,0,0
0,1,8,9,8,337.5,0,0
0,1,8,10,1,22.5,0,0
0,1,8,10,2,67.5,0,0
0,1,8,10,3,112.5,0,0
0,1,8,10,4,157.5,0,0
0,1,8,10,5,202.5,0,0
0,1,8,10,6,247.5,0,0
0,1,8,10,7,292.5,0,0
0,1,8,10,8,337.5,0,0
0,1,8,11,1,22.5,0,0
0,1,8,11,2,67.5,0,0
0,1,8,11,3,112.5,0,0
0,1,8,11,4,157.5,0,0
0,1,8,11,5,202.5,0,0
0,1,8,11,6,247.5,0,0
0,1,8,11,7,292.5,0,0
0,1,8,11,8,337.5,0,0
1,2,1,1,1,22.5,1713.57,108.166
1,2,1,1,2,67.5,4563.26,194.778
1,2,1,1,3,112.5,26132,417.144
1,2,1,1,4,157.5,10482,327.759
1,2,1,1,5,202.5,25242,447.67
1,2,1,1,6,247.5,17388.7,456.159
1,2,1,1,7,292.5,4106.6,152.453
1,2,1,1,8,337.5,1758.79,469.503
1,2,1,2,1,22.5,2113.83,84.9841
1,2,1,2,2,67.5,14848.6,218.647
1,2,1,2,3,112.5,20166.2,266.542
1,2,1,2,4,157.5,22283.7,294.72
1,2,1,2,5,202.5,20481.5,275.895
1,2,1,2,6,247.5,15438.8,222.796
1,2,1,2,7,292.5,6270.8,152.559
1,2,1,2,8,337.5,991.144,63.1568
1,2,1,3,1,22.5,2654.62,77.77
1,2,1,3,2,67.5,15682.6,183.712
1,2,1,3,3,112.5,15594.7,176.837
1,2,1,3,4,157.5,19507,204.924
1,2,1,3,5,202.5,14866.1,175.904
1,2,1,3,6,247.5,18137.6,202.718
1,2,1,3,7,292.5,13367.7,171.69
1,2,1,3,8,337.5,1887.67,63.5806
1,2,1,4,1,22.5,2876.51,63.5272
1,2,1,4,2,67.5,12047.1,134.084
1,2,1,4,3,112.5,11836.4,133.456
1,2,1,4,4,157.5,11166.8,127.807
1,2,1,4,5,202.5,8416.82,110.983
1,2,1,4,6,247.5,13729.9,151.195
1,2,1,4,7,292.5,10524.1,131.438
1,2,1,4,8,337.5,2218.66,56.3543
1,2,1,5,1,22.5,4347.22,75.5333
1,2,1,5,2,67.5,11800.7,144.628
1,2,1,5,3,112.5,11073.4,126.835
1,2,1,5,4,157.5,6594.52,99.3112
1,2,1,5,5,202.5,5663.4,89.5654
1,2,1,5,6,247.5,11034.1,128.425
1,2,1,5,7,292.5,11959.3,127.866
1,2,1,5,8,337.5,2908.27,64.3714
1,2,1,6,1,22.5,947.849,32.5583
1,2,1,6,2,67.5,1749.73,45.5814
1,2,1,6,3,112.5,1426.48,41.8601
1,2,1,6,4,157.5,469.206,23.6362
1,2,1,6,5,202.5,514.525,24.3705
1,2,1,6,6,247.5,1314.89,39.1716
1,2,1,6,7,292.5,1986.79,50.0372
1,2,1,6,8,337.5,479.592,23.0246
1,2,1,7,1,22.5,0,0
1,2,1,7,2,67.5,0,0
1,2,1,7,3,112.5,0,0
1,2,1,7,4,157.5,0,0
1,2,1,7,5,202.5,0,0
1,2,1,7,6,247.5,0,0
1,2,1,7,7,292.5,0,0
